project_id,dataset_id,table_name,column_path,data_type,ordinal_position,is_nullable,field_level
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.always_available_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.check_in_dwh_updated_at,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.check_out_remind_vendor_in_minutes,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.check_out_reminder_duration_in_minutes,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_check_in_busy_mode,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_check_in_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_check_in_working_hours,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_check_out_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_check_out_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_new_vendor,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.is_unreachable_offline_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.rules_order_failure_realtime_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_availability.vendor_grade,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_id,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor,"STRUCT<is_new_vendor BOOL, vendor_grade STRING, last_updated_at STRING, realtime_rules STRUCT<is_vendor_late_enabled BOOL, is_vendor_late_supported BOOL, is_unreachable_enabled BOOL, is_unreachable_supported BOOL, is_order_failure_enabled BOOL, is_order_failure_supported BOOL, is_avoidablewaitingtime_enabled BOOL, is_avoidablewaitingtime_supported BOOL>, historical_rules STRUCT<is_vendor_late_enabled BOOL, is_vendor_late_supported BOOL, is_availability_enabled BOOL, is_availability_supported BOOL, is_connectivity_enabled BOOL, is_connectivity_supported BOOL, is_order_failure_enabled BOOL, is_order_failure_supported BOOL, is_avoidablewaitingtime_enabled BOOL, is_avoidablewaitingtime_supported BOOL>>",,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules,"STRUCT<is_vendor_late_enabled BOOL, is_vendor_late_supported BOOL, is_availability_enabled BOOL, is_availability_supported BOOL, is_connectivity_enabled BOOL, is_connectivity_supported BOOL, is_order_failure_enabled BOOL, is_order_failure_supported BOOL, is_avoidablewaitingtime_enabled BOOL, is_avoidablewaitingtime_supported BOOL>",,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_availability_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_availability_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_avoidablewaitingtime_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_avoidablewaitingtime_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_connectivity_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_connectivity_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_order_failure_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_order_failure_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_vendor_late_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.historical_rules.is_vendor_late_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.is_new_vendor,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.last_updated_at,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules,"STRUCT<is_vendor_late_enabled BOOL, is_vendor_late_supported BOOL, is_unreachable_enabled BOOL, is_unreachable_supported BOOL, is_order_failure_enabled BOOL, is_order_failure_supported BOOL, is_avoidablewaitingtime_enabled BOOL, is_avoidablewaitingtime_supported BOOL>",,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_avoidablewaitingtime_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_avoidablewaitingtime_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_order_failure_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_order_failure_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_unreachable_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_unreachable_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_vendor_late_enabled,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.realtime_rules.is_vendor_late_supported,BOOL,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_monitor.vendor_grade,STRING,,,NESTED_FIELD
fulfillment-dwh-production,curated_data_shared_vendor,growth_vendors,vendor.vendor_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,partner_id,INT64,1,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,partner_name,STRING,2,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,partner_type,STRING,3,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,partner_description,STRING,4,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,business_type_id,INT64,5,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,business_type,"STRUCT<business_type_id INT64, business_type_name STRING, business_type_description STRING>",6,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,country_id,INT64,7,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,country,"STRUCT<country_id INT64, country_code STRING, country_name STRING, country_name_en STRING, url STRING>",8,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,city_id,INT64,9,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,city,"STRUCT<id INT64, name STRING, slug STRING>",10,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,accepts_pre_order,BOOL,11,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,accepts_vouchers,BOOL,12,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,address,"STRUCT<address_id INT64, area_id INT64, latitude FLOAT64, longitude FLOAT64, zip_code STRING, is_deleted BOOL, notes STRING, door_number STRING, phone STRING, street STRING, street_door_number STRING>",13,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,affected_by_porygon_events,BOOL,14,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,affected_porygon_events,BOOL,15,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,billingInfo,"STRUCT<billing_info_id INT64, billing_info_commission FLOAT64, rut STRING, single_commission BOOL, is_debtor BOOL, contract_number INT64, sap_id STRING, logistics_commission FLOAT64, partner_commission FLOAT64>",16,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,businessCategory,"STRUCT<businessType STRING, catalogueCheckBehaviour STRING, country STRUCT<id INT64>, id INT64, image STRING, index INT64, isDefault BOOL, layout STRING, name STRING, nameSalesforce STRING>",17,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,capacity_check,BOOL,18,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,channels,"ARRAY<STRUCT<id INT64, slug STRING>>",19,NO,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,concept,"STRUCT<concept_id INT64, concept_name STRING>",20,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_concept,BOOL,21,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,kitchen,"STRUCT<kitchen_id INT64, kitchen_name STRING>",22,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_kitchen,BOOL,23,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,franchise,"STRUCT<franchise_id STRING, franchise_name STRING, franchise_type STRING>",24,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,partner_group,"STRUCT<group_id STRING, group_name STRING, type STRING>",25,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,created_date,TIMESTAMP,26,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,created_date_id,INT64,27,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,registered_date,TIMESTAMP,28,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,registered_date_id,INT64,29,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,last_updated,TIMESTAMP,30,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,delivery_type,STRING,31,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,foodCategories,"ARRAY<STRUCT<enabled BOOL, id INT64, manuallySorted BOOL, percentage FLOAT64, quantity INT64, sortingIndex INT64, state STRING>>",32,NO,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,main_cousine_category_id,INT64,33,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,main_cousine_category_name,STRING,34,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,header_image,STRING,35,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,global_catalog_id,INT64,36,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,identity_card_behaviour,STRING,37,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,integration_code,STRING,38,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,integration_name,STRING,39,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,pos,"STRUCT<integration_name STRING, integration_code STRING, integration_type STRING>",40,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_darkstore,BOOL,41,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_test,BOOL,42,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_important_account,BOOL,43,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_vip,BOOL,44,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,link,STRING,45,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,logo,STRING,46,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,max_shipping_amount,FLOAT64,47,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,max_product_quantity,INT64,48,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,menu_id,INT64,49,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,min_delivery_amount,FLOAT64,50,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,no_index,BOOL,51,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,no_index_google_places,BOOL,52,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,ordersReceptionSystem,"STRUCT<id INT64, name STRING, category STRING, isPos BOOL, supportsVouchers BOOL>",53,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_primary_reception_system,BOOL,54,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,ordersSecondaryReceptionSystem,"STRUCT<id INT64, name STRING, category STRING, isPos BOOL, supportsVouchers BOOL>",55,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_secondary_reception_system,BOOL,56,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,parallel_reception_system,BOOL,57,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,reception_system_enabled,BOOL,58,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,paymentMethods,"ARRAY<STRUCT<id INT64, online BOOL>>",59,NO,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,public_phone,STRING,60,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,requires_proof_of_delivery,BOOL,61,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_shipping_amount,BOOL,62,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_pENDing,BOOL,63,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_online,BOOL,64,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_offline,BOOL,65,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_premium,BOOL,66,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_express,BOOL,67,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,salesforce_id,STRING,68,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,partner_status,STRING,69,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,tags,ARRAY<STRING>,70,NO,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_talent,BOOL,71,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,shopper_type,STRING,72,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,use_live_order_tracking,BOOL,73,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,avg_rating,FLOAT64,74,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,avg_rating_speed,FLOAT64,75,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,avg_rating_food,FLOAT64,76,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,avg_rating_service,FLOAT64,77,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,accepts_and_supports_vouchers,BOOL,78,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,declines_but_supports_vouchers,BOOL,79,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_online_payment,BOOL,80,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,partner_url_site,STRING,81,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,first_date_online,DATE,82,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,account_owner_id,STRING,83,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,account_owner,STRING,84,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_logistic,BOOL,85,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_pos,BOOL,86,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_shopper,BOOL,87,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_pelican,BOOL,88,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,avg_main_cousine_product_price,FLOAT64,89,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_active,BOOL,90,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,dispatch_current_month,BOOL,91,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,qty_products,INT64,92,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,qty_picts,INT64,93,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,qty_custom_picts,INT64,94,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,qty_products_portal,INT64,95,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,qty_picts_portal,INT64,96,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,has_partner_portal,BOOL,97,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_gold_vip,BOOL,98,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,warehouse_id,STRING,99,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,warehouse_name,STRING,100,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,last_first_day_online,DATE,101,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_plus,BOOL,102,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,plus,STRUCT<paying_partner_flag STRING>,103,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_must_have,BOOL,104,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_exclusive,BOOL,105,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,offline_markup_weighted_by_gmv,FLOAT64,106,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,offline_markup_weighted_by_price,FLOAT64,107,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,summary_level_offender,STRING,108,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_aaa,BOOL,109,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,is_same_price,BOOL,110,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,message_id,STRING,111,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,message_timestamp,TIMESTAMP,112,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,_ingested_at,TIMESTAMP,113,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,audi_load_date,DATETIME,114,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner,address.address_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.area_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.door_number,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.is_deleted,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.latitude,FLOAT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.longitude,FLOAT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.notes,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.phone,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.street,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.street_door_number,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,address.zip_code,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.billing_info_commission,FLOAT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.billing_info_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.contract_number,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.is_debtor,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.logistics_commission,FLOAT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.partner_commission,FLOAT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.rut,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.sap_id,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,billingInfo.single_commission,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.businessType,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.catalogueCheckBehaviour,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.country,STRUCT<id INT64>,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.country.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.image,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.index,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.isDefault,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.layout,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,businessCategory.nameSalesforce,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,business_type.business_type_description,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,business_type.business_type_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,business_type.business_type_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,channels.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,channels.slug,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,city.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,city.name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,city.slug,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,concept.concept_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,concept.concept_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,country.country_code,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,country.country_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,country.country_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,country.country_name_en,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,country.url,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.enabled,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.manuallySorted,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.percentage,FLOAT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.quantity,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.sortingIndex,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,foodCategories.state,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,franchise.franchise_id,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,franchise.franchise_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,franchise.franchise_type,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,kitchen.kitchen_id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,kitchen.kitchen_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersReceptionSystem.category,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersReceptionSystem.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersReceptionSystem.isPos,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersReceptionSystem.name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersReceptionSystem.supportsVouchers,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersSecondaryReceptionSystem.category,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersSecondaryReceptionSystem.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersSecondaryReceptionSystem.isPos,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersSecondaryReceptionSystem.name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,ordersSecondaryReceptionSystem.supportsVouchers,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,partner_group.group_id,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,partner_group.group_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,partner_group.type,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,paymentMethods.id,INT64,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,paymentMethods.online,BOOL,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,plus.paying_partner_flag,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,pos.integration_code,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,pos.integration_name,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner,pos.integration_type,STRING,,,NESTED_FIELD
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,schedule_variation_id,INT64,1,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,version,INT64,2,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,from_date,TIMESTAMP,3,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,notes,STRING,4,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,partner_id,INT64,5,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,country_id,INT64,6,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,to_date,TIMESTAMP,7,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,user_id,INT64,8,YES,TOP_LEVEL
peya-bi-tools-pro,il_core,dim_partner_schedule_variation,reviewed,BOOL,9,YES,TOP_LEVEL
