CODE,DAY-RANGE,HOUR-RANGE,PREPARATION-BUFFER,PREPARATION-TIME,STRATEGY
638023,MONDAY-SUNDAY,0-23,2,20,OPS_TEMPORARY
637959,MONDAY-SUNDAY,0-23,2,15,OPS_TEMPORARY
638054,MONDAY-SUNDAY,0-23,2,15,OPS_TEMPORARY
638012,MONDAY-SUNDAY,0-23,2,15,OPS_TEMPORARY
637968,MONDAY-SUNDAY,0-23,2,15,OPS_TEMPORARY
637973,MONDAY-SUNDAY,0-23,2,30,OPS_TEMPORARY
